자치구별,평수,평당가격,,면적,평,가격,최종가격
,,,,84,25.45454545,"28,200",1107.857143
,,,,83.68,25.35757576,"32,900",1297.442639
,,,,49.6,15.03030303,"25,300",1683.266129
,,,,49.6,15.03030303,"25,100",1669.959677
,,,,49.6,15.03030303,"24,000",1596.774194
,,,,49.6,15.03030303,"25,400",1689.919355
,,,,49.6,15.03030303,"24,200",1610.080645
,,,,49.6,15.03030303,"24,000",1596.774194
,,,,49.6,15.03030303,"24,900",1656.653226
,,,,59.38,17.99393939,"29,500",1639.440889
,,,,59.34,17.98181818,"31,100",1729.524772
,,,,49.6,15.03030303,"24,500",1630.040323
,,,,59.38,17.99393939,"29,500",1639.440889
,,,,49.6,15.03030303,"25,500",1696.572581
,,,,49.6,15.03030303,"25,500",1696.572581
,,,,49.6,15.03030303,"22,300",1483.669355
,,,,49.6,15.03030303,"24,500",1630.040323
,,,,49.6,15.03030303,"24,800",1650
,,,,49.6,15.03030303,"24,000",1596.774194
,,,,49.6,15.03030303,"24,800",1650
,,,,59.34,17.98181818,"30,000",1668.351871
,,,,49.6,15.03030303,"25,000",1663.306452
,,,,49.6,15.03030303,"23,800",1583.467742
,,,,59.34,17.98181818,"31,350",1743.427705
,,,,49.6,15.03030303,"23,800",1583.467742
,,,,49.6,15.03030303,"24,000",1596.774194
,,,,59.38,17.99393939,"28,800",1600.538902
,,,,59.34,17.98181818,"29,900",1662.790698
,,,,59.38,17.99393939,"28,900",1606.096329
,,,,49.6,15.03030303,"25,400",1689.919355
,,,,59.34,17.98181818,"30,500",1696.157735
,,,,49.6,15.03030303,"24,200",1610.080645
,,,,59.34,17.98181818,"30,000",1668.351871
,,,,49.6,15.03030303,"25,000",1663.306452
,,,,49.6,15.03030303,"23,200",1543.548387
,,,,49.6,15.03030303,"24,000",1596.774194
,,,,49.6,15.03030303,"25,500",1696.572581
,,,,49.6,15.03030303,"24,600",1636.693548
,,,,49.6,15.03030303,"24,800",1650
,,,,49.6,15.03030303,"25,400",1689.919355
,,,,59.34,17.98181818,"32,000",1779.575329
,,,,49.6,15.03030303,"23,200",1543.548387
,,,,49.6,15.03030303,"24,900",1656.653226
,,,,59.38,17.99393939,"29,000",1611.653755
,,,,59.34,17.98181818,"30,000",1668.351871
,,,,59.38,17.99393939,"29,200",1622.768609
,,,,59.34,17.98181818,"31,150",1732.305359
,,,,49.6,15.03030303,"22,500",1496.975806
,,,,49.6,15.03030303,"24,800",1650
,,,,49.6,15.03030303,"23,600",1570.16129
,,,,49.6,15.03030303,"23,500",1563.508065
,,,,49.6,15.03030303,"23,000",1530.241935
,,,,49.6,15.03030303,"24,400",1623.387097
,,,,49.6,15.03030303,"23,900",1590.120968
,,,,49.6,15.03030303,"26,000",1729.83871
,,,,49.6,15.03030303,"22,000",1463.709677
,,,,59.34,17.98181818,"31,200",1735.085945
,,,,49.6,15.03030303,"24,900",1656.653226
,,,,59.34,17.98181818,"31,500",1751.769464
,,,,49.6,15.03030303,"25,000",1663.306452
,,,,49.6,15.03030303,"23,500",1563.508065
,,,,49.6,15.03030303,"23,000",1530.241935
,,,,59.34,17.98181818,"32,000",1779.575329
,,,,49.6,15.03030303,"23,600",1570.16129
,,,,49.6,15.03030303,"24,800",1650
,,,,49.6,15.03030303,"24,000",1596.774194
,,,,49.6,15.03030303,"24,900",1656.653226
,,,,49.6,15.03030303,"25,100",1669.959677
,,,,59.34,17.98181818,"30,500",1696.157735
,,,,49.6,15.03030303,"24,000",1596.774194
,,,,59.34,17.98181818,"30,000",1668.351871
,,,,49.6,15.03030303,"24,800",1650
,,,,49.6,15.03030303,"25,000",1663.306452
,,,,49.6,15.03030303,"24,900",1656.653226
,,,,49.6,15.03030303,"23,700",1576.814516
,,,,59.34,17.98181818,"26,900",1495.955511
,,,,49.6,15.03030303,"24,200",1610.080645
,,,,49.6,15.03030303,"24,300",1616.733871
,,,,59.34,17.98181818,"30,200",1679.474216
,,,,49.6,15.03030303,"24,300",1616.733871
,,,,49.6,15.03030303,"25,000",1663.306452
,,,,49.6,15.03030303,"24,500",1630.040323
,,,,49.6,15.03030303,"23,900",1590.120968
,,,,49.6,15.03030303,"24,950",1659.979839
,,,,49.6,15.03030303,"24,400",1623.387097
,,,,49.6,15.03030303,"24,600",1636.693548
,,,,49.6,15.03030303,"25,000",1663.306452
,,,,49.6,15.03030303,"26,000",1729.83871
,,,,49.6,15.03030303,"24,000",1596.774194
,,,,59.34,17.98181818,"31,000",1723.9636
,,,,59.38,17.99393939,"31,750",1764.482991
,,,,49.6,15.03030303,"24,800",1650
,,,,49.6,15.03030303,"24,600",1636.693548
,,,,49.6,15.03030303,"23,000",1530.241935
,,,,49.6,15.03030303,"24,400",1623.387097
,,,,49.6,15.03030303,"22,900",1523.58871
,,,,49.6,15.03030303,"24,800",1650
,,,,59.34,17.98181818,"30,900",1718.402427
,,,,49.6,15.03030303,"25,500",1696.572581
,,,,49.6,15.03030303,"25,500",1696.572581
,,,,49.6,15.03030303,"24,500",1630.040323
,,,,59.38,17.99393939,"30,000",1667.228023
,,,,59.34,17.98181818,"31,100",1729.524772
,,,,49.6,15.03030303,"23,000",1530.241935
,,,,49.6,15.03030303,"21,000",1397.177419
,,,,49.6,15.03030303,"23,500",1563.508065
,,,,59.34,17.98181818,"30,000",1668.351871
,,,,49.6,15.03030303,"22,000",1463.709677
,,,,59.34,17.98181818,"32,400",1801.82002
,,,,49.6,15.03030303,"25,300",1683.266129
,,,,49.6,15.03030303,"25,000",1663.306452
,,,,49.6,15.03030303,"23,900",1590.120968
,,,,59.38,17.99393939,"30,450",1692.236443
,,,,49.6,15.03030303,"24,800",1650
,,,,59.34,17.98181818,"32,300",1796.258847
,,,,49.6,15.03030303,"24,500",1630.040323
,,,,49.6,15.03030303,"24,000",1596.774194
,,,,49.6,15.03030303,"24,000",1596.774194
,,,,49.6,15.03030303,"24,000",1596.774194
,,,,59.38,17.99393939,"31,000",1722.80229
,,,,49.6,15.03030303,"24,100",1603.427419
,,,,49.6,15.03030303,"24,500",1630.040323
,,,,49.6,15.03030303,"25,200",1676.612903
,,,,59.38,17.99393939,"28,000",1556.079488
,,,,49.6,15.03030303,"25,000",1663.306452
,,,,49.6,15.03030303,"24,850",1653.326613
,,,,49.6,15.03030303,"24,500",1630.040323
,,,,49.6,15.03030303,"23,400",1556.854839
