시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,Latitude,Longitude,해제사유발생일,등기일자,거래유형,중개사소재지
서울특별시 강서구 등촌동,691-3,691,3,부영,80.64,202311,3,"83,000",2,1994,강서로56나길 110,37.5635575,126.8436412,,,중개거래,서울 강서구
서울특별시 강서구 등촌동,562-5,562,5,임광,59.34,202310,28,"70,000",12,2000,등촌로 113,37.5404799,126.8633682,,,직거래,-
서울특별시 강서구 등촌동,695,695,0,주공5,37.67,202310,28,"49,700",7,1995,공항대로39길 74,37.5604513,126.8448691,,,중개거래,서울 강서구
서울특별시 강서구 마곡동,748,748,0,마곡13단지힐스테이트마스터,84.9881,202310,28,"137,800",15,2017,마곡중앙1로 71,37.5577683,126.818376,,,중개거래,"경기 광명시, 서울 강서구"
서울특별시 강서구 마곡동,751,751,0,마곡엠벨리(15단지),59.79,202311,4,"99,000",3,2014,마곡중앙로 36,37.5567469,126.8281224,,,중개거래,"서울 강서구, 서울 마포구"
서울특별시 강서구 방화동,819,819,0,개화,101.86,202310,28,"79,500",3,1994,금낭화로 167,37.5807525,126.8125415,,,중개거래,서울 강서구
서울특별시 강서구 방화동,883,883,0,마곡보타닉경남아너스빌,59.7672,202310,28,"67,500",5,2005,양천로26길 38,37.5722712,126.8186351,,,중개거래,서울 강서구
서울특별시 강서구 방화동,857,857,0,마곡삼성아파트,59.95,202311,14,"61,000",6,1998,방화대로34길 113,37.5721261,126.8221746,,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,39.6,202311,9,"46,000",13,1994,금낭화로 287-19,37.5771886,126.8102531,,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,39.6,202311,18,"43,100",5,1994,금낭화로 287-19,37.5771886,126.8102531,,,중개거래,서울 중구
서울특별시 강서구 방화동,839,839,0,방화그린,39.76,202311,11,"39,200",15,1993,방화대로48길 40,37.5747818,126.8189606,,,중개거래,서울 강서구
서울특별시 강서구 방화동,804,804,0,방화동진로아파트,84.96,202311,3,"62,000",1,1994,금낭화로 258,37.5770431,126.8084342,,20231108,직거래,-
서울특별시 강서구 방화동,902,902,0,방화메이빌,44.8323,202310,30,"42,000",4,2017,금낭화로 162,37.5795641,126.8140035,,,중개거래,서울 강서구
서울특별시 강서구 방화동,902,902,0,방화메이빌,48.8686,202311,10,"42,500",9,2017,금낭화로 162,37.5795641,126.8140035,,,중개거래,서울 강서구
서울특별시 강서구 방화동,904,904,0,신마곡벽산블루밍,59.7592,202310,30,"74,000",13,2020,양천로10길 38,37.5711821,126.8081835,,,중개거래,서울 강서구
서울특별시 강서구 방화동,868,868,0,신안네트빌1단지,84.0164,202311,1,"68,000",5,2002,양천로14길 37,37.5710584,126.8101748,,,중개거래,서울 강서구
서울특별시 강서구 방화동,841,841,0,장미,49.2,202310,27,"50,750",12,1994,양천로 125,37.5742994,126.8174939,,,중개거래,"경기 수원권선구, 서울 강서구"
서울특별시 강서구 방화동,862,862,0,한숲마을대림,84.83,202311,6,"50,000",13,1999,방화대로50길 7,37.5772484,126.8175143,,,중개거래,서울 강서구
서울특별시 강서구 염창동,309,309,0,e편한세상염창,84.9529,202311,6,"124,000",7,2019,공항대로 583,37.5490146,126.8707483,,,중개거래,서울 강서구
서울특별시 강서구 염창동,240-1,240,1,강변월드메르디앙,84.9102,202311,6,"106,000",6,2010,양천로63길 51,37.5577643,126.8653765,,,중개거래,서울 강서구
서울특별시 강서구 염창동,292,292,0,동아,59.97,202311,3,"69,000",3,1998,양천로69길 58,37.5548512,126.8731194,,,중개거래,서울 강서구
서울특별시 강서구 염창동,258-1,258,1,동아3,59.83,202311,7,"92,000",19,1999,양천로 731,37.5501991,126.8774254,,,중개거래,"서울 강서구, 서울 마포구"
서울특별시 강서구 염창동,258-1,258,1,동아3,59.7,202311,9,"72,500",8,1999,양천로 731,37.5501991,126.8774254,,,중개거래,서울 강서구
서울특별시 강서구 염창동,289,289,0,신동아,84.9,202311,1,"86,500",5,1995,양천로67길 32,37.5551291,126.8690511,,,중개거래,서울 강서구
서울특별시 강서구 염창동,242-8,242,8,염창동예성그린캐슬,84.99,202310,30,"69,500",6,2005,양천로65길 46,37.5553363,126.867408,,,중개거래,서울 강서구
서울특별시 강서구 염창동,287-1,287,1,우성2,84.7,202311,9,"80,000",7,1992,양천로67길 54,37.5556771,126.8695083,,,중개거래,서울 강서구
서울특별시 강서구 염창동,263,263,0,태진한솔,58.87,202311,1,"69,000",11,1994,공항대로71길 54,37.54913,126.8740253,,,중개거래,서울 강서구
서울특별시 강서구 염창동,263,263,0,태진한솔,84.97,202311,10,"89,800",5,1994,공항대로71길 54,37.54913,126.8740253,,,중개거래,서울 강서구
서울특별시 강서구 화곡동,918-25,918,25,AndPra레지던스,15.26,202311,6,"11,500",11,2013,곰달래로 110-1,37.5303313,126.8451664,,20231108,직거래,-
서울특별시 강서구 화곡동,899-27,899,27,GMValley,25.94,202310,28,"21,000",15,2018,곰달래로 116,37.5303672,126.8455713,,20231030,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서동도센트리움,14.677,202311,1,"10,500",2,2012,공항대로46길 28,37.5546787,126.8528846,,20231115,중개거래,서울 강서구
서울특별시 강서구 화곡동,1161,1161,0,강서동도센트리움,14.677,202311,19,"8,900",4,2012,공항대로46길 28,37.5546787,126.8528846,,,중개거래,서울 양천구
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,202311,3,"127,000",11,2015,우현로 67,37.5467405,126.8400355,,,중개거래,"서울 강서구, 서울 마포구"
서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,59.99,202311,17,"85,000",1,2015,우현로 67,37.5467405,126.8400355,,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1111-3,1111,3,경동엠파이어스테이트,14.315,202311,7,"9,500",4,2012,화곡로 344,37.5542997,126.8518622,20231109,,중개거래,서울 강서구
서울특별시 강서구 화곡동,361-1,361,1,대림e편한세상,84.84,202311,7,"68,000",13,1992,월정로 160,37.533645,126.8373569,,20231117,중개거래,서울 강서구
서울특별시 강서구 화곡동,897-2,897,2,루체비스타,23.66,202310,28,"21,900",5,2017,강서로10길 19,37.5303858,126.8490516,,,중개거래,서울 강서구
서울특별시 강서구 화곡동,409-248,409,248,미성아파트(연립),81.89,202310,30,"41,500",13,1987,초록마을로 176,37.5359542,126.844879,,,직거래,-
서울특별시 강서구 화곡동,1142,1142,0,성삼하이츠,51.57,202311,2,"39,500",8,2001,곰달래로59길 36,37.5340853,126.8630768,,,중개거래,서울 강서구
서울특별시 강서구 화곡동,918-38,918,38,성재센트리움,28.39,202311,1,"20,500",7,2016,곰달래로22길 5,37.5301617,126.844375,20231102,,중개거래,서울 강서구
서울특별시 강서구 화곡동,143-6,143,6,성재센트리움아파트,25.18,202311,2,"21,300",7,2016,화곡로 176-19,37.5414634,126.8417672,,,중개거래,서울 강서구
서울특별시 강서구 화곡동,914-37,914,37,아녜스타워4,12.09,202311,9,"10,450",10,2012,강서로7길 57,37.5292372,126.8446213,,20231110,중개거래,서울 강서구
서울특별시 강서구 화곡동,914-37,914,37,아녜스타워4,12.09,202311,9,"9,800",6,2012,강서로7길 57,37.5292372,126.8446213,,20231110,중개거래,서울 강서구
서울특별시 강서구 화곡동,914-37,914,37,아녜스타워4,12.09,202311,9,"9,800",6,2012,강서로7길 57,37.5292372,126.8446213,,20231110,중개거래,서울 강서구
서울특별시 강서구 화곡동,927-1,927,1,웰라이빌,79.87,202311,11,"44,000",4,2000,강서로5나길 104,37.5285697,126.8427402,,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1139,1139,0,초록,49.77,202311,5,"53,800",1,1998,강서로45다길 30-27,37.545684,126.8336232,,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1139,1139,0,초록,59.34,202311,7,"60,000",3,1998,강서로45다길 30-27,37.545684,126.8336232,,,중개거래,서울 강서구
서울특별시 강서구 화곡동,343-49,343,49,혜성오피아파트,26.74,202310,27,"22,000",5,2018,강서로 43-6,37.5315749,126.8462656,,20231108,중개거래,서울 강서구
서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,103.92,202310,31,"102,850",3,2002,화곡로13길 107,37.5446216,126.8314429,,,중개거래,"서울 강서구, 서울 마포구"
서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,125.021,202311,2,"105,000",10,2002,화곡로13길 107,37.5446216,126.8314429,,,중개거래,서울 강서구
서울특별시 관악구 남현동,1137,1137,0,관악산대창센시티,80.26,202310,28,"70,000",4,2005,남현12길 21,37.471543,126.9724867,,,중개거래,서울 관악구
서울특별시 관악구 남현동,1072-57,1072,57,문영마운틴,83.27,202311,1,"56,000",4,2003,남부순환로260길 91,37.4724553,126.9725074,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1712,1712,0,관악드림(삼성),84.96,202310,29,"55,000",2,2003,성현로 80,37.8557882,126.8133356,,20231107,직거래,-
서울특별시 관악구 봉천동,1712,1712,0,관악드림(삼성),84.96,202311,9,"89,000",14,2003,성현로 80,37.8557882,126.8133356,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1712,1712,0,관악드림(삼성),59.85,202311,14,"68,900",14,2003,성현로 80,37.8557882,126.8133356,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,859-17,859,17,관악위버폴리스,104.913,202310,28,"92,500",16,2010,관악로 195,37.482716,126.9532297,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,84.2,202311,3,"102,000",8,2004,관악로30길 27,37.4873109,126.9608651,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1653-3,1653,3,닷컴힐즈(1653-3),49.01,202311,15,"73,000",8,2023,인헌1길 55-11,37.4750569,126.9703605,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1708,1708,0,두산,114.99,202310,28,"109,000",16,2000,은천로 86,37.4861361,126.9452118,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202310,31,"80,000",23,2000,은천로 86,37.4861361,126.9452118,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202310,28,"71,500",12,2005,은천로 93,37.4892875,126.9447672,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202310,28,"80,900",5,2005,은천로 93,37.4892875,126.9447672,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202310,29,"83,500",20,2005,은천로 93,37.4892875,126.9447672,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202311,6,"76,500",4,2005,은천로 93,37.4892875,126.9447672,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202311,17,"69,100",12,2005,은천로 93,37.4892875,126.9447672,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1720,1720,0,벽산블루밍3차,83.87,202310,27,"80,000",7,2004,은천로15길 24,37.4884221,126.9444341,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202311,13,"82,700",3,1996,보라매로 62,37.4941041,126.9281773,,20231115,중개거래,"서울 강남구, 서울 관악구"
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202310,28,"81,000",9,2000,관악로 285,37.4895917,126.9555548,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202310,28,"82,700",14,2000,관악로 285,37.4895917,126.9555548,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202310,31,"81,400",24,2000,관악로 285,37.4895917,126.9555548,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,1703,1703,0,봉천동아,114.69,202311,3,"95,000",17,2000,관악로 285,37.4895917,126.9555548,,,중개거래,서울 관악구
서울특별시 관악구 봉천동,863-9,863,9,코스모블루,14.25,202311,7,"14,000",7,2012,남부순환로220길 29,37.4799092,126.9517904,,20231109,중개거래,서울 강동구
서울특별시 관악구 봉천동,893-1,893,1,프라비다M,15.66,202311,6,"15,000",8,2014,남부순환로 1777-7,37.4824432,126.9476725,,,중개거래,서울 관악구
서울특별시 관악구 신림동,721-2,721,2,건영2,59.76,202311,4,"41,500",7,1988,난곡로35길 28-7,37.470848,126.9169229,,,중개거래,서울 관악구
서울특별시 관악구 신림동,1735,1735,0,관악산휴먼시아2단지,59.96,202310,28,"58,500",7,2008,난곡로 55,37.4591086,126.920039,,,중개거래,서울 관악구
서울특별시 관악구 신림동,1735,1735,0,관악산휴먼시아2단지,84.97,202311,10,"70,000",15,2008,난곡로 55,37.4591086,126.920039,,20231120,직거래,-
서울특별시 관악구 신림동,1656,1656,0,라이프미성,93.79,202311,22,"52,000",1,1982,조원로2길 13,37.4825098,126.903436,,,중개거래,서울 서초구
서울특별시 관악구 신림동,497-5,497,5,보라매해담채,12.89,202311,7,"14,000",2,2012,신사로 134,37.4866075,126.9115577,,20231109,중개거래,서울 강동구
서울특별시 관악구 신림동,497-5,497,5,보라매해담채,13.23,202311,7,"14,000",2,2012,신사로 134,37.4866075,126.9115577,,20231109,중개거래,서울 강동구
서울특별시 관악구 신림동,497-5,497,5,보라매해담채,12.89,202311,7,"13,630",2,2012,신사로 134,37.4866075,126.9115577,20231108,,중개거래,서울 강동구
서울특별시 관악구 신림동,1714,1714,0,삼성산주공(주공3단지),113.31,202310,27,"73,000",9,2000,호암로 399,37.462507,126.9261294,,,중개거래,서울 관악구
서울특별시 관악구 신림동,1730,1730,0,신림푸르지오,84.79,202310,28,"96,300",18,2005,남부순환로 1430,37.4791215,126.9104844,,,중개거래,"서울 관악구, 서울 금천구"
서울특별시 관악구 신림동,1730,1730,0,신림푸르지오,84.79,202311,12,"91,000",20,2005,남부순환로 1430,37.4791215,126.9104844,,,중개거래,"서울 관악구, 서울 금천구"
서울특별시 관악구 신림동,1694,1694,0,신림현대,119.49,202311,1,"95,000",13,1993,신림로29길 8,37.4751021,126.9324828,,,중개거래,서울 관악구
서울특별시 관악구 신림동,1704-1,1704,1,주공1,59.5,202311,6,"41,000",15,1995,광신길 160,37.466046,126.9279493,,,중개거래,"경기 안양만안구, 서울 관악구"
서울특별시 광진구 광장동,582,582,0,광장힐스테이트,130.17,202310,28,"213,000",2,2012,아차산로 537-17,37.5431792,127.0995622,,,중개거래,서울 광진구
서울특별시 광진구 광장동,582,582,0,광장힐스테이트,130.17,202311,9,"209,500",9,2012,아차산로 537-17,37.5431792,127.0995622,,,중개거래,서울 광진구
서울특별시 광진구 광장동,145-8,145,8,워커힐,196,202311,8,"285,000",12,1978,아차산로 637,37.5505245,127.1065516,,,중개거래,"경기 성남분당구, 서울 광진구"
서울특별시 광진구 광장동,145-8,145,8,워커힐,196,202311,13,"285,000",9,1978,아차산로 637,37.5505245,127.1065516,,,중개거래,서울 광진구
서울특별시 광진구 광장동,554-7,554,7,현대5,84.56,202310,28,"147,500",6,1989,아차산로70길 61,37.5397145,127.1000979,,,중개거래,서울 광진구
서울특별시 광진구 광장동,577,577,0,현대파크빌,84.51,202311,9,"150,000",14,2000,아차산로 549,37.5441452,127.1015274,,,중개거래,서울 종로구
서울특별시 광진구 광장동,577,577,0,현대파크빌,59.76,202311,15,"114,000",23,2000,아차산로 549,37.5441452,127.1015274,,,중개거래,서울 광진구
서울특별시 광진구 구의동,680,680,0,e편한세상광진그랜드파크,84.9716,202311,11,"165,000",7,2021,광나루로 458,37.5441172,127.080781,,,중개거래,서울 광진구
